latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-36.52278,-72.82925,324.11,1.6,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,290.77,44.77,N
-36.53041,-72.84976,349.12,1.61,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,294.79,122.71,N
-36.5339,-72.83233,321.23,1.6,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,290.38,38.65,N
-36.53778,-72.87171,303.75,1.61,1.25,2023-02-09,0548,Aqua,MODIS,57,6.1NRT,288.77,13.94,N
-36.54129,-72.85409,357.69,1.61,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,293.62,163.82,N
-36.5449,-72.83601,326.2,1.6,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,289.24,50.48,N
-36.57503,-72.92126,300.31,1.62,1.25,2023-02-09,0548,Aqua,MODIS,11,6.1NRT,288.02,9.85,N
-36.67983,-72.57194,310.07,1.54,1.22,2023-02-09,0548,Aqua,MODIS,79,6.1NRT,292.11,19.36,N
-36.65513,-72.93285,315.92,1.62,1.25,2023-02-09,0548,Aqua,MODIS,92,6.1NRT,286.79,33.7,N
-36.80286,-72.47454,335.21,1.51,1.21,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,293.01,64.99,N
-36.80611,-72.45789,365.29,1.51,1.21,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,296.48,185.21,N
-36.80937,-72.4412,302.24,1.5,1.21,2023-02-09,0548,Aqua,MODIS,48,6.1NRT,290.41,9.48,N
-36.79424,-72.57706,350.6,1.53,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,292.75,119.91,N
-36.79749,-72.56046,336.99,1.53,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,292.94,71.96,N
-36.81041,-72.49427,309.3,1.51,1.21,2023-02-09,0548,Aqua,MODIS,67,6.1NRT,291.5,15.58,N
-36.81367,-72.47755,324.53,1.51,1.21,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,292.84,40.56,N
-36.80836,-72.56344,303.63,1.53,1.22,2023-02-09,0548,Aqua,MODIS,49,6.1NRT,290.57,10.51,N
-36.81477,-72.53055,328.95,1.52,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,292.09,49.58,N
-36.91765,-72.95703,303.81,1.6,1.25,2023-02-09,0548,Aqua,MODIS,35,6.1NRT,288.96,12.91,N
-36.23667,-72.39053,303.68,1.54,1.22,2023-02-09,0548,Aqua,MODIS,56,6.1NRT,290.47,12.35,N
-36.92102,-72.94002,309.42,1.6,1.24,2023-02-09,0548,Aqua,MODIS,58,6.1NRT,289.32,19.32,N
-36.95391,-72.95133,313.96,1.6,1.24,2023-02-09,0548,Aqua,MODIS,70,6.1NRT,288.55,24.66,N
-36.95726,-72.93421,306.74,1.59,1.24,2023-02-09,0548,Aqua,MODIS,25,6.1NRT,286.48,15.02,N
-36.95346,-72.95663,303.9,1.6,1.24,2023-02-09,0548,Aqua,MODIS,42,6.1NRT,288.32,13.06,N
-36.9569,-72.93957,315.29,1.59,1.24,2023-02-09,0548,Aqua,MODIS,91,6.1NRT,287.72,29.23,N
-37.08357,-73.00285,304.38,1.6,1.24,2023-02-09,0548,Aqua,MODIS,60,6.1NRT,289.84,14.59,N
-37.23877,-73.10217,300.47,1.6,1.25,2023-02-09,0548,Aqua,MODIS,25,6.1NRT,286.71,10.03,N
-37.27594,-73.09216,315.2,1.6,1.25,2023-02-09,0548,Aqua,MODIS,91,6.1NRT,290.95,29.89,N
-37.27922,-73.07558,301.84,1.6,1.24,2023-02-09,0548,Aqua,MODIS,45,6.1NRT,289.12,11.41,N
-37.3716,-72.72099,316.72,1.52,1.22,2023-02-09,0548,Aqua,MODIS,94,6.1NRT,290.77,28.97,N
-37.37484,-72.70419,309.61,1.51,1.21,2023-02-09,0548,Aqua,MODIS,78,6.1NRT,290.61,17.78,N
-37.36234,-72.72361,301.2,1.52,1.22,2023-02-09,0548,Aqua,MODIS,19,6.1NRT,288.96,9.1,N
-37.36565,-72.707,306.62,1.51,1.21,2023-02-09,0548,Aqua,MODIS,56,6.1NRT,289.68,14.2,N
-37.37649,-72.71002,326.03,1.51,1.21,2023-02-09,0548,Aqua,MODIS,92,6.1NRT,291.73,43.23,N
-37.38743,-72.71249,317.87,1.51,1.21,2023-02-09,0548,Aqua,MODIS,60,6.1NRT,290.82,27.96,N
-37.39829,-72.71533,304.98,1.51,1.21,2023-02-09,0548,Aqua,MODIS,28,6.1NRT,289.96,11.94,N
-37.44463,-72.71194,300.69,1.51,1.21,2023-02-09,0548,Aqua,MODIS,6,6.1NRT,288.65,8.11,N
-37.44766,-72.69632,309.89,1.51,1.21,2023-02-09,0548,Aqua,MODIS,79,6.1NRT,289.34,18.3,N
-37.44971,-72.86495,303.67,1.54,1.22,2023-02-09,0548,Aqua,MODIS,56,6.1NRT,288.83,13.68,N
-37.45298,-72.84851,318.97,1.54,1.22,2023-02-09,0548,Aqua,MODIS,98,6.1NRT,290.05,35.11,N
-37.55436,-72.8128,300.24,1.52,1.22,2023-02-09,0548,Aqua,MODIS,9,6.1NRT,288.88,8.47,N
-37.55788,-72.79498,302.29,1.52,1.22,2023-02-09,0548,Aqua,MODIS,22,6.1NRT,290.75,10.28,N
-37.56536,-72.81505,303.37,1.52,1.22,2023-02-09,0548,Aqua,MODIS,30,6.1NRT,288.84,11.36,N
-37.56886,-72.79731,318.86,1.52,1.22,2023-02-09,0548,Aqua,MODIS,98,6.1NRT,290.14,32.49,N
-37.71507,-72.39118,306.56,1.43,1.18,2023-02-09,0548,Aqua,MODIS,21,6.1NRT,288.97,12.88,N
-37.70642,-72.39571,310.22,1.43,1.18,2023-02-09,0548,Aqua,MODIS,46,6.1NRT,290.15,17.09,N
-37.71699,-72.39867,308.44,1.43,1.18,2023-02-09,0548,Aqua,MODIS,72,6.1NRT,288.83,15.63,N
-37.6605,-72.744,311.24,1.5,1.21,2023-02-09,0548,Aqua,MODIS,82,6.1NRT,289.21,20.63,N
-37.6683,-72.76215,302.88,1.5,1.21,2023-02-09,0548,Aqua,MODIS,52,6.1NRT,289.37,11.54,N
-37.67134,-72.74676,315.31,1.5,1.21,2023-02-09,0548,Aqua,MODIS,91,6.1NRT,292.03,27.23,N
-37.85798,-72.3285,301.35,1.41,1.18,2023-02-09,0548,Aqua,MODIS,40,6.1NRT,289.74,9.13,N
-37.86838,-72.33188,315.38,1.41,1.18,2023-02-09,0548,Aqua,MODIS,91,6.1NRT,289.69,24.73,N
-37.87142,-72.316,300.1,1.41,1.18,2023-02-09,0548,Aqua,MODIS,16,6.1NRT,288.44,7.84,N
-37.93238,-72.16809,304.17,1.38,1.16,2023-02-09,0548,Aqua,MODIS,53,6.1NRT,289.17,10.77,N
-37.93536,-72.15219,348.55,1.38,1.16,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,293.84,96.77,N
-37.93868,-72.1607,331.45,1.38,1.16,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,290.83,49.54,N
-37.94169,-72.14507,324.58,1.38,1.16,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,290.53,35.85,N
-36.27367,-72.43633,303.36,1.54,1.22,2023-02-09,0548,Aqua,MODIS,55,6.1NRT,292.89,10.99,N
-37.95495,-72.13291,334.53,1.37,1.16,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,291.84,56.95,N
-37.96532,-72.13577,308.5,1.37,1.16,2023-02-09,0548,Aqua,MODIS,75,6.1NRT,289.14,16.04,N
-37.98755,-72.07625,303.85,1.36,1.16,2023-02-09,0548,Aqua,MODIS,40,6.1NRT,289.55,10.02,N
-37.9905,-72.06071,311.07,1.36,1.16,2023-02-09,0548,Aqua,MODIS,82,6.1NRT,290.54,17.36,N
-38.00067,-72.06435,301.31,1.36,1.16,2023-02-09,0548,Aqua,MODIS,33,6.1NRT,289.77,8.55,N
-38.10804,-72.28281,300.01,1.39,1.17,2023-02-09,0548,Aqua,MODIS,8,6.1NRT,285.36,9.64,N
-38.08504,-72.48278,300.56,1.42,1.18,2023-02-09,0548,Aqua,MODIS,30,6.1NRT,286.08,9.53,N
-38.11513,-72.44187,304.18,1.42,1.18,2023-02-09,0548,Aqua,MODIS,47,6.1NRT,286.53,12.22,N
-38.12233,-72.46203,307.09,1.42,1.18,2023-02-09,0548,Aqua,MODIS,31,6.1NRT,286.87,14.44,N
-38.12556,-72.44517,313.81,1.42,1.18,2023-02-09,0548,Aqua,MODIS,72,6.1NRT,287.04,22.85,N
-38.14353,-72.46698,311.65,1.42,1.18,2023-02-09,0548,Aqua,MODIS,65,6.1NRT,286.2,20.29,N
-38.20853,-72.12292,308.32,1.36,1.15,2023-02-09,0548,Aqua,MODIS,74,6.1NRT,284.26,17.56,N
-38.15096,-72.48614,300.56,1.42,1.18,2023-02-09,0548,Aqua,MODIS,22,6.1NRT,286.1,9.42,N
-38.07249,-73.08383,315.14,1.54,1.22,2023-02-09,0548,Aqua,MODIS,91,6.1NRT,285.84,29.8,N
-38.07597,-73.06631,315.77,1.53,1.22,2023-02-09,0548,Aqua,MODIS,92,6.1NRT,286.04,30.7,N
-38.17777,-72.96229,305.38,1.5,1.21,2023-02-09,0548,Aqua,MODIS,64,6.1NRT,286.16,16.52,N
-38.51186,-72.60784,307.55,1.42,1.18,2023-02-09,0548,Aqua,MODIS,72,6.1NRT,286.73,18.05,N
-38.51487,-72.59198,302.14,1.42,1.18,2023-02-09,0548,Aqua,MODIS,47,6.1NRT,285.21,12.97,N
-38.50858,-72.59572,300.91,1.42,1.18,2023-02-09,0548,Aqua,MODIS,35,6.1NRT,285.32,11.85,N
-38.51608,-72.61411,318.49,1.42,1.18,2023-02-09,0548,Aqua,MODIS,97,6.1NRT,286.4,31.64,N
-38.51912,-72.59855,312.82,1.42,1.18,2023-02-09,0548,Aqua,MODIS,86,6.1NRT,286.09,23.92,N
-40.02065,-73.15282,309.94,1.41,1.18,2023-02-09,0548,Aqua,MODIS,79,6.1NRT,286.31,19.68,N
-37.95205,-72.14801,310.53,1.38,1.16,2023-02-09,0548,Aqua,MODIS,49,6.1NRT,288.04,16.2,N
-36.30339,-72.46097,304.98,1.55,1.23,2023-02-09,0548,Aqua,MODIS,62,6.1NRT,291.65,12.6,N
-36.29338,-72.46355,301.64,1.55,1.23,2023-02-09,0548,Aqua,MODIS,36,6.1NRT,291.08,8.99,N
-34.10695,-70.45732,331.95,1.03,1.01,2023-02-09,1435,Terra,MODIS,82,6.1NRT,311.52,18.67,D
-36.23286,-71.30624,328.72,1.02,1.01,2023-02-09,1435,Terra,MODIS,78,6.1NRT,299.13,23.39,D
-36.27348,-71.28043,317.65,1.02,1.01,2023-02-09,1435,Terra,MODIS,43,6.1NRT,300.31,10.53,D
-36.91865,-72.95,348.76,1,1,2023-02-09,1437,Terra,MODIS,95,6.1NRT,298.17,56.82,D
-36.35983,-72.42635,323.37,1,1,2023-02-09,1437,Terra,MODIS,66,6.1NRT,304.03,14.53,D
-36.36144,-72.41531,347.56,1,1,2023-02-09,1437,Terra,MODIS,94,6.1NRT,305.08,49.55,D
-36.36305,-72.40427,341.07,1,1,2023-02-09,1437,Terra,MODIS,90,6.1NRT,307.04,36.96,D
-36.36716,-72.43932,336.84,1,1,2023-02-09,1437,Terra,MODIS,87,6.1NRT,300.49,31.5,D
-36.36877,-72.42829,357.76,1,1,2023-02-09,1437,Terra,MODIS,99,6.1NRT,302.23,73.88,D
-36.37038,-72.41726,371.43,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,303.43,113.55,D
-36.37199,-72.40622,389.62,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,306.97,189.42,D
-36.3736,-72.39519,318.92,1,1,2023-02-09,1437,Terra,MODIS,36,6.1NRT,304.06,9.61,D
-36.50212,-71.62217,356.22,1.01,1.01,2023-02-09,1437,Terra,MODIS,98,6.1NRT,302.01,72.77,D
-36.51114,-71.62395,326.48,1.01,1.01,2023-02-09,1437,Terra,MODIS,71,6.1NRT,302.33,19.13,D
-36.4833,-72.52805,344.32,1,1,2023-02-09,1437,Terra,MODIS,92,6.1NRT,303.4,42.94,D
-36.48493,-72.51698,367.31,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,305.83,98.96,D
-36.49224,-72.53002,336.29,1,1,2023-02-09,1437,Terra,MODIS,87,6.1NRT,303.5,29.49,D
-36.45531,-72.84212,344.13,1,1,2023-02-09,1437,Terra,MODIS,92,6.1NRT,298.21,47.11,D
-36.45697,-72.83098,325.53,1,1,2023-02-09,1437,Terra,MODIS,78,6.1NRT,297.41,19.55,D
-36.46468,-72.83923,328.28,1,1,2023-02-09,1437,Terra,MODIS,70,6.1NRT,299.98,22.19,D
-36.47195,-72.85239,316.11,1,1,2023-02-09,1437,Terra,MODIS,40,6.1NRT,300.79,9.47,D
-36.47361,-72.84129,344.77,1,1,2023-02-09,1437,Terra,MODIS,92,6.1NRT,299.92,47.39,D
-36.48091,-72.85438,315.3,1,1,2023-02-09,1437,Terra,MODIS,46,6.1NRT,299.46,8.8,D
-36.51837,-72.85126,321.68,1,1,2023-02-09,1437,Terra,MODIS,45,6.1NRT,306.01,13.53,D
-36.52732,-72.85326,346.45,1,1,2023-02-09,1437,Terra,MODIS,93,6.1NRT,306.35,46.84,D
-36.52897,-72.84219,342.11,1,1,2023-02-09,1437,Terra,MODIS,88,6.1NRT,302.22,38.71,D
-36.53626,-72.85532,335.21,1,1,2023-02-09,1437,Terra,MODIS,68,6.1NRT,306.72,26.69,D
-36.53791,-72.8442,329.72,1,1,2023-02-09,1437,Terra,MODIS,53,6.1NRT,304,19.05,D
-36.5452,-72.85742,349.25,1,1,2023-02-09,1437,Terra,MODIS,95,6.1NRT,307.07,53.64,D
-36.54686,-72.84628,326.78,1,1,2023-02-09,1437,Terra,MODIS,57,6.1NRT,302.59,17.2,D
-36.58057,-72.92883,324.1,1,1,2023-02-09,1437,Terra,MODIS,76,6.1NRT,299.13,17.51,D
-36.58952,-72.93084,326.74,1,1,2023-02-09,1437,Terra,MODIS,79,6.1NRT,296.63,18.52,D
-36.68903,-72.56969,316.74,1,1,2023-02-09,1437,Terra,MODIS,55,6.1NRT,300.31,7.64,D
-36.6615,-72.9422,317.55,1,1,2023-02-09,1437,Terra,MODIS,62,6.1NRT,297.06,11.55,D
-36.66317,-72.93108,332.35,1,1,2023-02-09,1437,Terra,MODIS,84,6.1NRT,299.14,26.76,D
-36.79694,-72.4621,342.34,1,1,2023-02-09,1437,Terra,MODIS,91,6.1NRT,306.43,37.47,D
-36.79855,-72.45099,326.88,1,1,2023-02-09,1437,Terra,MODIS,79,6.1NRT,305.53,14.99,D
-36.80427,-72.47519,342.71,1,1,2023-02-09,1437,Terra,MODIS,91,6.1NRT,308.19,38.1,D
-36.80589,-72.46407,413.94,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,319.25,337.05,D
-36.8075,-72.45296,367.57,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,307.36,98.59,D
-36.79863,-72.57716,326.74,1,1,2023-02-09,1437,Terra,MODIS,74,6.1NRT,301.82,17.44,D
-36.8116,-72.48827,335.42,1,1,2023-02-09,1437,Terra,MODIS,86,6.1NRT,307.19,26.66,D
-36.81321,-72.47717,327.64,1,1,2023-02-09,1437,Terra,MODIS,79,6.1NRT,307.08,15.95,D
-36.81483,-72.46605,337.95,1,1,2023-02-09,1437,Terra,MODIS,88,6.1NRT,306.65,30.18,D
-36.81406,-72.53471,321.42,1,1,2023-02-09,1437,Terra,MODIS,53,6.1NRT,303.19,10.01,D
-36.81568,-72.5236,320.38,1,1,2023-02-09,1437,Terra,MODIS,50,6.1NRT,303.31,8.67,D
-36.82054,-72.49025,330.09,1,1,2023-02-09,1437,Terra,MODIS,82,6.1NRT,301.88,18.6,D
-36.91698,-72.96114,336.29,1,1,2023-02-09,1437,Terra,MODIS,88,6.1NRT,295.96,35.05,D
-36.92759,-72.95205,318.8,1,1,2023-02-09,1437,Terra,MODIS,71,6.1NRT,299,14.33,D
-36.93258,-72.91866,312.38,1,1,2023-02-09,1437,Terra,MODIS,40,6.1NRT,296.33,8.04,D
-36.93985,-72.93186,328.11,1,1,2023-02-09,1437,Terra,MODIS,79,6.1NRT,298.16,21.58,D
-36.94152,-72.92073,313.6,1,1,2023-02-09,1437,Terra,MODIS,28,6.1NRT,295.76,8.1,D
-36.95609,-72.9471,315.1,1,1,2023-02-09,1437,Terra,MODIS,30,6.1NRT,296.31,8.61,D
-37.07676,-73.00421,330.42,1,1,2023-02-09,1437,Terra,MODIS,68,6.1NRT,294.31,27.3,D
-37.08629,-73.00082,331.46,1,1,2023-02-09,1437,Terra,MODIS,0,6.1NRT,295.58,27.46,D
-37.09245,-73.08321,319.32,1,1,2023-02-09,1437,Terra,MODIS,70,6.1NRT,293.38,15.16,D
-37.21815,-73.1067,309.31,1,1,2023-02-09,1437,Terra,MODIS,17,6.1NRT,294.99,6.28,D
-37.37841,-72.70969,329.86,1,1,2023-02-09,1437,Terra,MODIS,68,6.1NRT,298.33,20.4,D
-37.38734,-72.7117,365.75,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,300.28,95.3,D
-37.39628,-72.71371,328.27,1,1,2023-02-09,1437,Terra,MODIS,23,6.1NRT,299.81,18.27,D
-37.39957,-72.69132,347.11,1,1,2023-02-09,1437,Terra,MODIS,89,6.1NRT,299.81,48.44,D
-37.4012,-72.68012,336.1,1,1,2023-02-09,1437,Terra,MODIS,0,6.1NRT,299.92,28.75,D
-37.40898,-72.68834,327.69,1,1,2023-02-09,1437,Terra,MODIS,71,6.1NRT,298.8,18.47,D
-37.44475,-72.69638,339.55,1,1,2023-02-09,1437,Terra,MODIS,57,6.1NRT,300.87,31.17,D
-37.45753,-72.86137,325.14,1,1,2023-02-09,1437,Terra,MODIS,80,6.1NRT,297.27,20,D
-37.45918,-72.85018,326.95,1,1,2023-02-09,1437,Terra,MODIS,82,6.1NRT,296.65,21.87,D
-37.47893,-73.33742,311.69,1.01,1,2023-02-09,1437,Terra,MODIS,37,6.1NRT,299.17,5.57,D
-37.56476,-72.8223,327.52,1,1,2023-02-09,1437,Terra,MODIS,61,6.1NRT,293.86,21.25,D
-37.56639,-72.81106,360.32,1,1,2023-02-09,1437,Terra,MODIS,100,6.1NRT,299.82,82.25,D
-37.56803,-72.79984,323.69,1,1,2023-02-09,1437,Terra,MODIS,48,6.1NRT,299.51,15.48,D
-37.69444,-72.37019,313.42,1,1,2023-02-09,1437,Terra,MODIS,43,6.1NRT,301.07,5.88,D
-37.6661,-72.75892,325.38,1,1,2023-02-09,1437,Terra,MODIS,76,6.1NRT,301.2,17.99,D
-37.66775,-72.74769,341.21,1,1,2023-02-09,1437,Terra,MODIS,91,6.1NRT,306.02,39.9,D
-37.71811,-72.3987,341.97,1,1,2023-02-09,1437,Terra,MODIS,91,6.1NRT,308.45,39.18,D
-37.67574,-72.75551,334.52,1,1,2023-02-09,1437,Terra,MODIS,87,6.1NRT,303.02,28.79,D
-37.72757,-72.39514,317.91,1,1,2023-02-09,1437,Terra,MODIS,61,6.1NRT,305.02,8.94,D
-37.62547,-73.46635,309.92,1.01,1,2023-02-09,1437,Terra,MODIS,42,6.1NRT,299.44,6.2,D
-37.60673,-73.65026,308.72,1.01,1.01,2023-02-09,1437,Terra,MODIS,6,6.1NRT,297.77,5.26,D
-37.86615,-72.32735,329.67,1,1,2023-02-09,1437,Terra,MODIS,84,6.1NRT,300.92,23.42,D
-37.87511,-72.32938,312.45,1,1,2023-02-09,1437,Terra,MODIS,53,6.1NRT,297.58,6.74,D
-37.935,-72.16703,319.09,1.01,1,2023-02-09,1437,Terra,MODIS,68,6.1NRT,298.89,12.87,D
-37.93659,-72.15569,321.46,1.01,1,2023-02-09,1437,Terra,MODIS,55,6.1NRT,298.64,14.35,D
-37.94426,-72.16336,317.25,1.01,1,2023-02-09,1437,Terra,MODIS,65,6.1NRT,296.81,11.78,D
-37.95642,-72.14255,315.64,1.01,1,2023-02-09,1437,Terra,MODIS,63,6.1NRT,297.14,10.32,D
-37.9654,-72.14458,350.15,1.01,1,2023-02-09,1437,Terra,MODIS,95,6.1NRT,297.64,58.99,D
-38.00348,-72.07057,322.32,1.01,1,2023-02-09,1437,Terra,MODIS,76,6.1NRT,296.98,16.2,D
-38.00506,-72.05921,319.39,1.01,1.01,2023-02-09,1437,Terra,MODIS,69,6.1NRT,294.39,14.09,D
-38.04152,-72.5192,338.89,1,1,2023-02-09,1437,Terra,MODIS,90,6.1NRT,303.97,33.56,D
-38.04314,-72.50786,320.89,1,1,2023-02-09,1437,Terra,MODIS,73,6.1NRT,303.75,11.02,D
-38.10994,-72.29449,345.18,1.01,1,2023-02-09,1437,Terra,MODIS,93,6.1NRT,303.73,45.9,D
-38.11153,-72.2831,337.54,1.01,1,2023-02-09,1437,Terra,MODIS,89,6.1NRT,301.18,32.79,D
-38.13394,-72.45223,325.89,1,1,2023-02-09,1437,Terra,MODIS,66,6.1NRT,294.3,19.75,D
-38.14128,-72.46563,322.86,1,1,2023-02-09,1437,Terra,MODIS,59,6.1NRT,294.45,16.25,D
-38.14861,-72.47901,341.28,1,1,2023-02-09,1437,Terra,MODIS,91,6.1NRT,295.76,40.61,D
-38.15758,-72.48099,317.08,1,1,2023-02-09,1437,Terra,MODIS,31,6.1NRT,293.52,11.02,D
-38.2073,-72.12772,312.44,1.01,1,2023-02-09,1437,Terra,MODIS,56,6.1NRT,296.2,9.64,D
-38.19443,-72.41351,346.78,1,1,2023-02-09,1437,Terra,MODIS,94,6.1NRT,305.72,47.87,D
-38.1805,-72.9606,315.97,1,1,2023-02-09,1437,Terra,MODIS,33,6.1NRT,304.43,6.68,D
-38.54306,-72.02428,311.05,1.02,1.01,2023-02-09,1437,Terra,MODIS,49,6.1NRT,294.54,8.74,D
-38.40699,-73.11359,317.4,1,1,2023-02-09,1437,Terra,MODIS,41,6.1NRT,306.33,10.32,D
-38.52604,-72.60699,320.06,1,1,2023-02-09,1437,Terra,MODIS,66,6.1NRT,296.31,14.27,D
-38.52852,-72.65461,314.84,1,1,2023-02-09,1437,Terra,MODIS,20,6.1NRT,301.85,9.5,D
-39.48589,-73.10993,324.78,1,1,2023-02-09,1437,Terra,MODIS,82,6.1NRT,303.24,19.47,D
-39.93532,-73.18789,307.66,1,1,2023-02-09,1437,Terra,MODIS,63,6.1NRT,295.57,6.28,D
-40.00909,-73.18732,303.26,1,1,2023-02-09,1437,Terra,MODIS,24,6.1NRT,291.36,3.57,D
-40.02303,-73.15449,312.08,1,1,2023-02-09,1437,Terra,MODIS,32,6.1NRT,296.06,8.1,D
-40.03407,-73.14355,316.33,1.48,1.2,2023-02-09,1927,Aqua,MODIS,60,6.1NRT,294.44,17.41,D
-40.03744,-73.16065,320.04,1.47,1.2,2023-02-09,1927,Aqua,MODIS,61,6.1NRT,290.81,23.62,D
-40.03333,-73.14915,320.37,1.48,1.2,2023-02-09,1927,Aqua,MODIS,41,6.1NRT,294.09,21.57,D
-39.00325,-72.15264,332.28,1.77,1.3,2023-02-09,1927,Aqua,MODIS,79,6.1NRT,306.14,50.6,D
-38.99175,-72.15665,324.55,1.77,1.3,2023-02-09,1927,Aqua,MODIS,53,6.1NRT,305.34,29.42,D
-38.99285,-72.14198,319.96,1.77,1.3,2023-02-09,1927,Aqua,MODIS,19,6.1NRT,304.09,15.76,D
-38.99688,-72.16181,329.89,1.77,1.3,2023-02-09,1927,Aqua,MODIS,62,6.1NRT,306.08,43.75,D
-38.90276,-72.51369,319.65,1.69,1.28,2023-02-09,1927,Aqua,MODIS,18,6.1NRT,301.84,18.61,D
-38.53106,-72.64464,345.88,1.7,1.28,2023-02-09,1927,Aqua,MODIS,91,6.1NRT,303.38,96.26,D
-38.53478,-72.66275,345.88,1.69,1.28,2023-02-09,1927,Aqua,MODIS,91,6.1NRT,309.17,95.91,D
-38.53456,-72.6505,344,1.7,1.28,2023-02-09,1927,Aqua,MODIS,90,6.1NRT,305.2,86.09,D
-38.52306,-72.65335,334.3,1.7,1.28,2023-02-09,1927,Aqua,MODIS,82,6.1NRT,304.01,49.17,D
-38.52673,-72.67164,324.04,1.69,1.28,2023-02-09,1927,Aqua,MODIS,34,6.1NRT,309.36,22.18,D
-38.43746,-72.86755,341.99,1.66,1.27,2023-02-09,1927,Aqua,MODIS,89,6.1NRT,307.55,70.91,D
-38.41719,-73.12061,322.07,1.61,1.25,2023-02-09,1927,Aqua,MODIS,19,6.1NRT,309,23.05,D
-38.20218,-72.41772,340.14,1.78,1.31,2023-02-09,1927,Aqua,MODIS,87,6.1NRT,311.12,68.37,D
-38.2091,-72.42076,328.25,1.78,1.31,2023-02-09,1927,Aqua,MODIS,61,6.1NRT,311.62,28.65,D
-38.11806,-72.27977,380.88,1.82,1.32,2023-02-09,1927,Aqua,MODIS,100,6.1NRT,310.3,352.75,D
-38.12227,-72.30004,373.3,1.82,1.32,2023-02-09,1927,Aqua,MODIS,100,6.1NRT,314.6,279.16,D
-38.15984,-72.48182,347.02,1.77,1.3,2023-02-09,1927,Aqua,MODIS,92,6.1NRT,302.49,110.41,D
-38.12417,-72.42888,339.55,1.79,1.31,2023-02-09,1927,Aqua,MODIS,86,6.1NRT,301.88,78.12,D
-38.12838,-72.4491,346.35,1.78,1.31,2023-02-09,1927,Aqua,MODIS,92,6.1NRT,302.06,105.12,D
-38.11683,-72.45303,319.97,1.78,1.31,2023-02-09,1927,Aqua,MODIS,36,6.1NRT,303.11,19.36,D
-38.13298,-72.53061,321.05,1.76,1.3,2023-02-09,1927,Aqua,MODIS,43,6.1NRT,309.65,17.33,D
-38.13701,-72.55003,324.19,1.76,1.3,2023-02-09,1927,Aqua,MODIS,66,6.1NRT,308.82,23.46,D
-38.12218,-72.45789,324.01,1.78,1.31,2023-02-09,1927,Aqua,MODIS,58,6.1NRT,303.09,27.55,D
-38.13799,-72.53624,325.92,1.76,1.3,2023-02-09,1927,Aqua,MODIS,56,6.1NRT,309.47,27.11,D
-38.11135,-72.58649,326.32,1.75,1.3,2023-02-09,1927,Aqua,MODIS,63,6.1NRT,314.04,31.19,D
-38.04938,-72.52428,331.2,1.77,1.3,2023-02-09,1927,Aqua,MODIS,78,6.1NRT,311.84,40.26,D
-37.94935,-72.16698,341.31,1.87,1.34,2023-02-09,1927,Aqua,MODIS,88,6.1NRT,305.72,92.76,D
-37.94205,-72.1515,321.97,1.87,1.34,2023-02-09,1927,Aqua,MODIS,51,6.1NRT,303.56,29.3,D
-37.94647,-72.17294,336.57,1.87,1.34,2023-02-09,1927,Aqua,MODIS,83,6.1NRT,306.07,73.71,D
-38.00241,-72.56625,384.82,1.77,1.3,2023-02-09,1927,Aqua,MODIS,100,6.1NRT,312.23,372.92,D
-37.87314,-72.3363,322.04,1.83,1.33,2023-02-09,1927,Aqua,MODIS,51,6.1NRT,307.1,25.82,D
-37.7214,-72.41329,336.09,1.83,1.32,2023-02-09,1927,Aqua,MODIS,63,6.1NRT,316.5,49.82,D
-37.72383,-72.39781,333.93,1.83,1.33,2023-02-09,1927,Aqua,MODIS,74,6.1NRT,317.26,47.91,D
-37.74637,-72.69048,324.68,1.76,1.3,2023-02-09,1927,Aqua,MODIS,63,6.1NRT,308.66,29.26,D
-37.68835,-72.73959,323.68,1.76,1.3,2023-02-09,1927,Aqua,MODIS,63,6.1NRT,302.83,29.87,D
-37.69269,-72.76118,352.47,1.75,1.3,2023-02-09,1927,Aqua,MODIS,96,6.1NRT,304.21,134.69,D
-37.68103,-72.764,342.95,1.75,1.3,2023-02-09,1927,Aqua,MODIS,89,6.1NRT,303.96,90.33,D
